userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	1208	ESR1	0.351187654647102	1.03797714907678	155	814	1381	267	1381	821	52	6226	2168	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	sgRNA_enh588	GTRD	EXP035790_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	40909
1	1683	FOXA1	0.350572054332749	1.02419069335384	297	815	1403	94	1403	771	101	6084	2119	FOXA1 T47D (invasive ductal carcinoma) FOXA1	T47D (invasive ductal carcinoma)	BTO:0001248	FOXA1		GTRD	EXP038765_T47D--invasive-ductal-carcinoma-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	50304
1	125	AR	0.349254730070068	1.05647960339862	88	816	1229	525	1229	857	29	6293	2191	AR VCaP (prostate carcinoma) AR	VCaP (prostate carcinoma)	BTO:0003215	AR	DHAT_2H	GEO	GSE28950_AR_vcap-dhat-2h_MACS_AR_MA0007.3.damo.pwm.bed	45864
1	1724	FOXA1	0.348995027961906	1.04452518833741	120	817	1239	367	1239	808	40	6261	2180	FOXA1 22RV1 (prostate carcinoma) FOXA1	22RV1 (prostate carcinoma)	BTO:0002999	FOXA1	Treatment: Cells were harvested in log phase growth Genotype: wildtype	GTRD	EXP048994_22RV1--prostate-carcinoma-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	20773
1	7	AR	0.347425823494837	1.05688746085606	85	818	1227	545	1227	863	28	6296	2192	AR VCaP (prostate carcinoma) AR	VCaP (prostate carcinoma)	BTO:0003215	AR	AR stimulated	GTRD	EXP000409_VCaP--prostate-carcinoma-_AR_MACS_AR_MA0007.3.damo.pwm.bed	43913
1	1996	GATA3	0.347425823494837	1.05688746085606	85	818	1227	545	1227	863	28	6296	2192	GATA3 T47D (invasive ductal carcinoma) GATA3	T47D (invasive ductal carcinoma)	BTO:0001248	GATA3		GEO	GSE51274_gata3_t47d_MACS_GATA3_MA0037.3.damo.pwm.bed	27000
1	1790	FOXA1	0.346762401636628	1.01836419169139	421	820	1425	36	1425	760	144	5960	2076	FOXA1 LNCaP-abl (Prostate carcinoma) FOXA1	LNCaP-abl (Prostate carcinoma)	NULL	FOXA1	SHCREB1	GEO	GSE63034_foxa1_lncap-abl-shcreb1_MACS_FOXA1_MA0148.4.damo.pwm.bed	156193
1	622	CTCF	0.345885861413769	1.09076840327944	47	821	1147	1002	1147	990	15	6334	2205	CTCF T47D (invasive ductal carcinoma) CTCF	T47D (invasive ductal carcinoma)	BTO:0001248	CTCF	progestin R5020-stimulated	GTRD	EXP033166_T47D--invasive-ductal-carcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	42207
1	4019	TP53	0.345554702880553	1.0573271350024	82	822	1226	570	1226	873	27	6299	2193	TP53 keratinocytes TP53	keratinocytes	NULL	TP53		GEO	GSE56674_tp53_keratinocyte_MACS_TP53_MA0106.3.damo.pwm.bed	4054
1	632	CTCF	0.343721541120354	1.09406137052104	44	823	1131	1072	1131	1010	14	6337	2206	CTCF HUES64 (embryonic stem cells) CTCF	HUES64 (embryonic stem cells)	NULL	CTCF		GTRD	EXP036784_HUES64--embryonic-stem-cells-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	56925
1	803	CTCF	0.343721541120354	1.09406137052104	44	823	1131	1072	1131	1010	14	6337	2206	CTCF OCI-LY1 (diffuse large B-cell lymphoma) CTCF	OCI-LY1 (diffuse large B-cell lymphoma)	NULL	CTCF		GTRD	EXP040321_OCI-LY1--diffuse-large-B-cell-lymphoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	50544
1	853	CTCF	0.343721541120354	1.09406137052104	44	823	1131	1072	1131	1010	14	6337	2206	CTCF HeLa (cervical adenocarcinoma) CTCF	HeLa (cervical adenocarcinoma)	BTO:0000567	CTCF	Plasmids: pGK-dCas9-SunTag (Addgene #100943) + pEF1a-NLS-scFvGCN4-DNMT3A (Addgene #100941) + pEf1a-MIR152-gRNA-GFP	GTRD	EXP048005_HeLa--cervical-adenocarcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	43259
1	3201	OTX2	0.343721541120354	1.09406137052104	44	823	1131	1072	1131	1010	14	6337	2206	OTX2 D341 Med (medulloblastoma) OTX2	D341 Med (medulloblastoma)	NULL	OTX2		GTRD	EXP038199_D341-Med--medulloblastoma-_OTX2_MACS_OTX2_MA0712.2.damo.pwm.bed	69542
1	1725	FOXA1	0.342236616631265	1.02880194349606	195	827	1390	196	1390	804	66	6186	2154	FOXA1 22RV1 (prostate carcinoma) FOXA1	22RV1 (prostate carcinoma)	BTO:0002999	FOXA1	Treatment: Cells were harvested in log phase growth Genotype: knockdown HNF4G	GTRD	EXP048995_22RV1--prostate-carcinoma-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	43382
1	441	CTCF	0.341468471065458	1.09786419358834	41	828	1123	1155	1155	1040	13	6340	2207	CTCF CTCF	NA	NA	CTCF	NA	NA	ENCSR000ANE_skeletal_muscle_myoblast_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	44860
1	456	CTCF	0.341468471065458	1.09786419358834	41	828	1123	1155	1155	1040	13	6340	2207	CTCF SK-N-SH (neuroblastoma) CTCF	SK-N-SH (neuroblastoma)	BTO:0001620	CTCF	6 μM all-trans-retinoic acid (CHEBI:15367) for 48 hour	ENCODE	ENCSR000BLX_SK-N-SH_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	47999
1	1700	FOXA1	0.341462205731991	1.02608177929373	221	830	1401	159	1401	797	75	6160	2145	FOXA1 MCF7 TamR (invasive ductal breast carcinoma Tamoxifen resistant) FOXA1	MCF7 TamR (invasive ductal breast carcinoma Tamoxifen resistant)	NULL	FOXA1	Treatment: 45 min 10^-7 4OHT	GTRD	EXP048436_MCF7-TamR--invasive-ductal-breast-carcinoma-Tamoxifen-resistant-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	42154
1	1336	ESR1	0.33911382683891	1.10230432967237	38	831	1109	1238	1238	1060	12	6343	2208	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	Rad1901	GTRD	EXP048582_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	12118
1	2578	JUNB	0.33815519154422	1.01599535112548	423	832	1429	32	1429	764	145	5958	2075	JUNB MCF10A-ER-Src JUNB	MCF10A-ER-Src	NULL	JUNB	Genotype: transformed	GTRD	EXP048570_MCF10A-ER-Src_JUNB_MACS_JUNB_MA1132.1.damo.pwm.bed	69302
1	341	CEBPA	0.337578368847989	1.05948696122318	70	833	1223	666	1223	907	23	6311	2197	CEBPA THP-1 (acute monocytic leukemia) CEBPA	THP-1 (acute monocytic leukemia)	BTO:0001370	CEBPA	Treatment: 100 nM 1,25(OH)2D3 for 8 hrs	GTRD	EXP053364_THP-1--acute-monocytic-leukemia-_CEBPA_MACS_CEBPA_MA0102.4.damo.pwm.bed	48915
1	344	CEBPA	0.337578368847989	1.05948696122318	70	833	1223	666	1223	907	23	6311	2197	CEBPA THP-1 (acute monocytic leukemia) CEBPA	THP-1 (acute monocytic leukemia)	BTO:0001370	CEBPA	Treatment: 100 nM 1,25(OH)2D3 for 24 hrs	GTRD	EXP053366_THP-1--acute-monocytic-leukemia-_CEBPA_MACS_CEBPA_MA0019.1.damo.pwm.bed	52197
1	439	CTCF	0.336641544704213	1.10755558330017	35	835	1098	1318	1318	1080	11	6346	2209	CTCF HepG2 (hepatoblastoma) CTCF	HepG2 (hepatoblastoma)	BTO:0000599	CTCF		ENCODE	ENCSR000AMA_HepG2_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	46833
1	877	CTCF	0.336641544704213	1.10755558330017	35	835	1098	1318	1318	1080	11	6346	2209	CTCF T47D (invasive ductal carcinoma) CTCF	T47D (invasive ductal carcinoma)	BTO:0001248	CTCF	Treatment: no stress  Source: T47D whole cell	GTRD	EXP053044_T47D--invasive-ductal-carcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	31916
1	925	CTCF	0.336641544704213	1.10755558330017	35	835	1098	1318	1318	1080	11	6346	2209	CTCF MCF7L-TamR(immortalized breast epithelial, tamoxifen resistant cell line) C	MCF7L-TamR(immortalized breast epithelial, tamoxifen resistant cell line)	NULL	CTCF		GTRD	EXP057868_MCF7L-TamR-immortalized-breast-epithelial--tamoxifen-resistant-cell-line-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	36036
1	345	CEBPA	0.335439778121785	1.06015454162182	67	838	1220	710	1220	923	22	6314	2198	CEBPA THP-1 (acute monocytic leukemia) CEBPA	THP-1 (acute monocytic leukemia)	BTO:0001370	CEBPA	Treatment: 100 nM 1,25(OH)2D3 for 24 hrs	GTRD	EXP053366_THP-1--acute-monocytic-leukemia-_CEBPA_MACS_CEBPA_MA0102.4.damo.pwm.bed	51032
1	949	CTCF	0.335439778121785	1.06015454162182	67	838	1220	710	1220	923	22	6314	2198	CTCF CTCF	NA	NA	CTCF	NA	GEO	GSE50893_ctcf_gm12892_MACS_CTCF_MA0139.1.damo.pwm.bed	63003
1	1153	ESR1	0.334031093974662	1.11386127957705	32	840	1085	1410	1410	1110	10	6349	2210	ESR1 Ishikawa (endometrial adenocarcinoma) ESR1	Ishikawa (endometrial adenocarcinoma)	BTO:0003041	ESR1	1 h with 10 nM Estradiol (Myers)	ENCODE	ENCSR000BIY_Ishikawa_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	22549
1	3025	NFKB2	0.334031093974662	1.11386127957705	32	840	1085	1410	1410	1110	10	6349	2210	NFKB2 GM12878 (female B-cells lymphoblastoid cell line) NFKB2	GM12878 (female B-cells lymphoblastoid cell line)	NULL	NFKB2	NA	GTRD	EXP054689_GM12878--female-B-cells-lymphoblastoid-cell-line-_NFKB2_MACS_NFKB2_MA0778.1.damo.pwm.bed	43722
1	132	AR	0.333232617171564	1.06088775447633	64	842	1218	747	1218	936	21	6317	2199	AR VCaP (prostate carcinoma) AR	VCaP (prostate carcinoma)	BTO:0003215	AR	R1881_1C26	GEO	GSE32892_AR_vcap-r1881-1c26_MACS_AR_MA0007.3.damo.pwm.bed	15595
1	1196	ESR1	0.333232617171564	1.06088775447633	64	842	1218	747	1218	936	21	6317	2199	ESR1 LTED (breast cancer) ESR1	LTED (breast cancer)	NULL	ESR1	none	GTRD	EXP033908_LTED--breast-cancer-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	14962
1	1323	ESR1	0.333105171500996	1.0359439458608	122	844	1382	356	1382	861	41	6259	2179	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	Treatment: 500nM RAD001 2hr; Passage: p21;	GTRD	EXP047706_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	28169
1	865	CTCF	0.331255599342771	1.12157288593514	29	845	1076	1504	1504	1140	9	6352	2211	CTCF ID00014 (lymphoblastoid cell, DiGeorge syndrome) CTCF	ID00014 (lymphoblastoid cell, DiGeorge syndrome)	NULL	CTCF	Genotype: 22q11 deletion Cell type: lymphoblastoid cell Age: 34	GTRD	EXP048875_ID00014--lymphoblastoid-cell--DiGeorge-syndrome-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	39999
1	1216	ESR1	0.331255599342771	1.12157288593514	29	845	1076	1504	1504	1140	9	6352	2211	ESR1 T47D (invasive ductal carcinoma) ESR1	T47D (invasive ductal carcinoma)	BTO:0001248	ESR1	10 nM Estradiol	GTRD	EXP036366_T47D--invasive-ductal-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	19410
1	22	AR	0.330721344928974	1.04431160506744	90	847	1241	511	1241	866	30	6291	2190	AR VCaP (prostate carcinoma) AR	VCaP (prostate carcinoma)	BTO:0003215	AR	DHT for 4h	GTRD	EXP031106_VCaP--prostate-carcinoma-_AR_MACS_AR_MA0007.3.damo.pwm.bed	40812
1	1573	FOSL2	0.32881714741714	1.02990561120489	142	848	1388	306	1388	847	48	6239	2172	FOSL2 MCF7 (Invasive ductal breast carcinoma) FOSL2	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	FOSL2		ENCODE	ENCSR000BUI_MCF-7_FOSL2_MACS_FOSL2_MA0478.1.damo.pwm.bed	24619
1	1687	FOXA1	0.328645446800707	1.01342193040862	422	849	1436	33	1436	773	145	5959	2075	FOXA1 MCF7 (Invasive ductal breast carcinoma) FOXA1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	FOXA1	Cocktail_90	GTRD	EXP038788_MCF7--Invasive-ductal-breast-carcinoma-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	71083
1	1787	FOXA1	0.328514130333038	1.02610960997585	168	850	1400	236	1400	829	57	6213	2163	FOXA1 MCF7 (Invasive ductal breast carcinoma) FOXA1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	FOXA1		GEO	GSE59530_foxa1_mcf7_MACS_FOXA1_MA0148.4.damo.pwm.bed	27941
1	506	CTCF	0.328278849492577	1.13121759951433	26	851	1057	1602	1602	1170	8	6355	2212	CTCF GM12866 (male B-cells) CTCF	GM12866 (male B-cells)	NULL	CTCF		ENCODE	ENCSR000DRF_GM12866_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	45845
1	558	CTCF	0.328278849492577	1.13121759951433	26	851	1057	1602	1602	1170	8	6355	2212	CTCF MCF7 (Invasive ductal breast carcinoma) CTCF	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	CTCF	E2_SHCTCF	Array Express	ERP000209_ctcf_mcf7-e2-shctcf_MACS_CTCF_MA0139.1.damo.pwm.bed	32561
1	2140	HNF4A	0.328278849492577	1.13121759951433	26	851	1057	1602	1602	1170	8	6355	2212	HNF4A Caco-2 (colon adenocarcinoma) HNF4A	Caco-2 (colon adenocarcinoma)	BTO:0000195	HNF4A	DIFF	GEO	GSE23436_hnf4a_caco2-diff_MACS_HNF4A_MA0114.4.damo.pwm.bed	37015
1	4090	USF2	0.328278849492577	1.13121759951433	26	851	1057	1602	1602	1170	8	6355	2212	USF2 IMR90 (lung fibroblasts) USF2	IMR90 (lung fibroblasts)	NULL	USF2		GTRD	EXP039798_IMR90--lung-fibroblasts-_USF2_MACS_USF2_MA0526.3.damo.pwm.bed	32729
1	1957	GATA3	0.327087797295782	1.02957559290877	139	855	1389	314	1389	853	47	6242	2173	GATA3 T47D (invasive ductal carcinoma) GATA3	T47D (invasive ductal carcinoma)	BTO:0001248	GATA3	1 h with 0.02% Dimethyl sufloxide (DMSO) (Myers)	ENCODE	ENCSR000BMX_T47D_GATA3_MACS_GATA3_MA0037.3.damo.pwm.bed	34650
1	540	CTCF	0.326562317268313	1.04426913627245	84	856	1242	557	1242	885	28	6297	2192	CTCF keratinocytes CTCF	keratinocytes	NULL	CTCF		ENCODE	ENCSR000DWX_keratinocyte_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	55204
1	388	CEBPB	0.326125978743702	1.0635905690646	55	857	1211	875	1211	981	18	6326	2202	CEBPB THP-1 (acute monocytic leukemia) CEBPB	THP-1 (acute monocytic leukemia)	BTO:0001370	CEBPB	Treatment: Pam3csk4 treated 4hr, eGFP(EP mRNA)	GTRD	EXP047814_THP-1--acute-monocytic-leukemia-_CEBPB_MACS_CEBPB_MA0466.2.damo.pwm.bed	41566
1	1969	GATA3	0.326125978743702	1.0635905690646	55	857	1211	875	1211	981	18	6326	2202	GATA3 MCF7 (Invasive ductal breast carcinoma) GATA3	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	GATA3	E2, DEX	GTRD	EXP037457_MCF7--Invasive-ductal-breast-carcinoma-_GATA3_MACS_GATA3_MA0037.3.damo.pwm.bed	18053
1	1678	FOXA1	0.325362783167074	1.02265378334594	188	859	1412	204	1412	825	64	6193	2156	FOXA1 22RV1 (prostate carcinoma) FOXA1	22RV1 (prostate carcinoma)	BTO:0002999	FOXA1		GTRD	EXP038434_22RV1--prostate-carcinoma-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	41798
1	389	CEBPB	0.325050290729269	1.14362386504245	23	860	1032	1739	1739	1210	7	6358	2213	CEBPB THP-1 (acute monocytic leukemia) CEBPB	THP-1 (acute monocytic leukemia)	BTO:0001370	CEBPB	Treatment: untreated, IAV NS1(EP mRNA)	GTRD	EXP047815_THP-1--acute-monocytic-leukemia-_CEBPB_MACS_CEBPB_MA0466.2.damo.pwm.bed	18251
1	564	CTCF	0.325050290729269	1.14362386504245	23	860	1032	1739	1739	1210	7	6358	2213	CTCF MCF10A (breast epithelial cells) CTCF	MCF10A (breast epithelial cells)	BTO:0001939	CTCF		Array Express	ERP000783_ctcf_mcf10a_MACS_CTCF_MA0139.1.damo.pwm.bed	30466
1	631	CTCF	0.325050290729269	1.14362386504245	23	860	1032	1739	1739	1210	7	6358	2213	CTCF HUES64 (embryonic stem cells) CTCF	HUES64 (embryonic stem cells)	NULL	CTCF		GTRD	EXP036701_HUES64--embryonic-stem-cells-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	41491
1	909	CTCF	0.325050290729269	1.14362386504245	23	860	1032	1739	1739	1210	7	6358	2213	CTCF RO01746 (CD14+ monocytes) CTCF	RO01746 (CD14+ monocytes)	NULL	CTCF	Treatment: None;	GTRD	EXP054064_RO01746--CD14--monocytes-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	39399
1	1967	GATA3	0.325050290729269	1.14362386504245	23	860	1032	1739	1739	1210	7	6358	2213	GATA3 MCF7 (Invasive ductal breast carcinoma) GATA3	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	GATA3	ICI	GTRD	EXP037455_MCF7--Invasive-ductal-breast-carcinoma-_GATA3_MACS_GATA3_MA0037.3.damo.pwm.bed	7363
1	2688	MAX	0.325050290729269	1.14362386504245	23	860	1032	1739	1739	1210	7	6358	2213	MAX HCT-116 (colon carcinoma) MAX	HCT-116 (colon carcinoma)	BTO:0001109	MAX		ENCODE	ENCSR000BSH_HCT116_MAX_MACS_MAX_MA0058.3.damo.pwm.bed	18443
1	3212	OTX2	0.325050290729269	1.14362386504245	23	860	1032	1739	1739	1210	7	6358	2213	OTX2 retina OTX2	retina	BTO:0001175	OTX2	pigment	GEO	GSE60024_otx2_retinal-pigment_MACS_OTX2_MA0712.2.damo.pwm.bed	13696
1	3980	TP53	0.325050290729269	1.14362386504245	23	860	1032	1739	1739	1210	7	6358	2213	TP53 PHA-simulated human T-lynphocytes TP53	PHA-simulated human T-lynphocytes	NULL	TP53	Treatment: 0.3 ug/ml Doxorubicin for 24 hrs Source: healthy volunteer #90	GTRD	EXP048270_PHA-simulated-human-T-lynphocytes_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	4034
1	4087	USF2	0.325050290729269	1.14362386504245	23	860	1032	1739	1739	1210	7	6358	2213	USF2 HepG2 (hepatoblastoma) USF2	HepG2 (hepatoblastoma)	BTO:0000599	USF2		GTRD	EXP038547_HepG2--hepatoblastoma-_USF2_MACS_USF2_MA0526.3.damo.pwm.bed	23582
1	477	CTCF	0.323564306269719	1.06470817717102	52	869	1206	921	1206	999	17	6329	2203	CTCF K562 (myelogenous leukemia) CTCF	K562 (myelogenous leukemia)	NULL	CTCF		ENCODE	ENCSR000DMA_K562_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	57087
1	797	CTCF	0.323564306269719	1.06470817717102	52	869	1206	921	1206	999	17	6329	2203	CTCF GM23338 CTCF	GM23338	NULL	CTCF		GTRD	EXP040259_GM23338_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	66821
1	4033	TP63	0.323564306269719	1.06470817717102	52	869	1206	921	1206	999	17	6329	2203	TP63 HaCaT (keratinocytes) TP63	HaCaT (keratinocytes)	BTO:0000552	TP63	Ad-dnRAS and 3 ng/ml of TGF-beta3 for 1.5 hrs	GTRD	EXP033939_HaCaT--keratinocytes-_TP63_MACS_TP63_MA0525.2.damo.pwm.bed	3037
1	650	CTCF	0.321496123165089	1.16017240676656	20	872	993	1901	1901	1260	6	6361	2214	CTCF COLO-829 (melanoma) CTCF	COLO-829 (melanoma)	NULL	CTCF		GTRD	EXP037459_COLO-829--melanoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	33045
1	1369	ESR1	0.321496123165089	1.16017240676656	20	872	993	1901	1901	1260	6	6361	2214	ESR1 primary endometrium cancer ESR1	primary endometrium cancer	NULL	ESR1	Treatment:  2 mM DSG for 25 mins	GTRD	EXP053241_primary-endometrium-cancer_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	9329
1	1930	GATA2	0.321496123165089	1.16017240676656	20	872	993	1901	1901	1260	6	6361	2214	GATA2 GATA2	NA	NA	GATA2	NA	NA	ENCSR000EVW_endothelial_cell_of_umbilical_vein_GATA2_MACS_GATA2_MA0036.3.damo.pwm.bed	22412
1	2604	JUND	0.321496123165089	1.16017240676656	20	872	993	1901	1901	1260	6	6361	2214	JUND GM12878 (female B-cells lymphoblastoid cell line) JUND	GM12878 (female B-cells lymphoblastoid cell line)	NULL	JUND	NULL	GTRD	EXP000436_GM12878--female-B-cells-_JUND_MACS_JUND_MA1142.1.damo.pwm.bed	10087
1	2605	JUND	0.321496123165089	1.16017240676656	20	872	993	1901	1901	1260	6	6361	2214	JUND GM12878 (female B-cells lymphoblastoid cell line) JUND	GM12878 (female B-cells lymphoblastoid cell line)	NULL	JUND	NULL	GTRD	EXP000436_GM12878--female-B-cells-_JUND_MACS_JUND_MA1144.1.damo.pwm.bed	10101
1	3902	TFAP2C	0.321496123165089	1.16017240676656	20	872	993	1901	1901	1260	6	6361	2214	TFAP2C UCLA1 hESCs TFAP2C	UCLA1 hESCs	NULL	TFAP2C	PasNumber: p52; Genotype: TFAP2C -/-; Treatment: transduced construct that allows doxycycline inducible expression of TFAP2C;	GTRD	EXP047542_UCLA1-hESCs_TFAP2C_MACS_TFAP2C_MA0815.1.damo.pwm.bed	35300
1	354	CEBPB	0.320886310613898	1.06596632143031	49	878	1203	967	1203	1020	16	6332	2204	CEBPB Ishikawa (endometrial adenocarcinoma) CEBPB	Ishikawa (endometrial adenocarcinoma)	BTO:0003041	CEBPB		ENCODE	ENCSR000BTT_Ishikawa_CEBPB_MACS_CEBPB_MA0466.2.damo.pwm.bed	24753
1	1968	GATA3	0.319884942883344	1.04420558685205	75	879	1243	632	1243	918	25	6306	2195	GATA3 MCF7 (Invasive ductal breast carcinoma) GATA3	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	GATA3	E2	GTRD	EXP037456_MCF7--Invasive-ductal-breast-carcinoma-_GATA3_MACS_GATA3_MA0037.3.damo.pwm.bed	22785
1	467	CTCF	0.319718586889748	1.03404623090483	101	880	1384	440	1384	901	34	6280	2186	CTCF GM12892 (female B-cells lymphoblastoid cell line) CTCF	GM12892 (female B-cells lymphoblastoid cell line)	NULL	CTCF		ENCODE	ENCSR000DKY_GM12892_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	120943
1	196	AR	0.31807641266475	1.06739503213717	46	881	1197	1028	1197	1040	15	6335	2205	AR DUCaP (prostate carcinoma) AR	DUCaP (prostate carcinoma)	NULL	AR	ANDROGEN	GEO	GSE70679_AR_ducap-androgen_MACS_AR_MA0007.3.damo.pwm.bed	21213
1	544	CTCF	0.31807641266475	1.06739503213717	46	881	1197	1028	1197	1040	15	6335	2205	CTCF SK-N-SH (neuroblastoma) CTCF	SK-N-SH (neuroblastoma)	BTO:0001620	CTCF	6 μM all-trans-retinoic acid (CHEBI:15367) for 48 hour	ENCODE	ENCSR000DXQ_SK-N-SH_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	58517
1	2856	MYC	0.31807641266475	1.06739503213717	46	881	1197	1028	1197	1040	15	6335	2205	MYC LNCaP (prostate carcinoma) MYC	LNCaP (prostate carcinoma)	BTO:0001321	MYC	R1881+Doxycycline	GTRD	EXP037069_LNCaP--prostate-carcinoma-_MYC_MACS_MYC_MA0059.1.damo.pwm.bed	26022
1	665	CTCF	0.317502198088279	1.1833484880642	17	884	947	2066	2066	1300	5	6364	2215	CTCF HCT-116 (colon carcinoma) CTCF	HCT-116 (colon carcinoma)	BTO:0001109	CTCF		GTRD	EXP038269_HCT-116--colon-carcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	27713
1	2143	HNF4A	0.317502198088279	1.1833484880642	17	884	947	2066	2066	1300	5	6364	2215	HNF4A GP5d (colon adenocarcinoma) HNF4A	GP5d (colon adenocarcinoma)	NULL	HNF4A		GEO	GSE51234_hnf4a_gp5d_MACS_HNF4A_MA0114.4.damo.pwm.bed	11720
1	3002	NFE2L2	0.317502198088279	1.1833484880642	17	884	947	2066	2066	1300	5	6364	2215	NFE2L2 A549 (lung carcinoma) NFE2L2	A549 (lung carcinoma)	BTO:0000018	NFE2L2	CellType: human lung adenocarcinoma epithelial A549 cells Genotype: wildtype	GTRD	EXP048467_A549--lung-carcinoma-_NFE2L2_MACS_NFE2L2_MA0150.2.damo.pwm.bed	13668
1	3023	NFKB1	0.317502198088279	1.1833484880642	17	884	947	2066	2066	1300	5	6364	2215	NFKB1 GM12878 (female B-cells lymphoblastoid cell line) NFKB1	GM12878 (female B-cells lymphoblastoid cell line)	NULL	NFKB1		GTRD	EXP054688_GM12878--female-B-cells-lymphoblastoid-cell-line-_NFKB1_MACS_NFKB1_MA0105.4.damo.pwm.bed	16606
1	3779	TCF12	0.317502198088279	1.1833484880642	17	884	947	2066	2066	1300	5	6364	2215	TCF12 WA01 (H1, human embryonic stem cells) TCF12	WA01 (H1, human embryonic stem cells)	NULL	TCF12	NA	ENCODE	ENCSR000BIT_H1-hESC_TCF12_MACS_TCF12_MA0521.1.damo.pwm.bed	32290
1	1248	ESR1	0.316742029541221	1.02339535421918	147	889	1410	290	1410	863	50	6234	2170	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	20min E2	GTRD	EXP038338_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	43395
1	1742	FOXA1	0.316742029541221	1.02339535421918	147	889	1410	290	1410	863	50	6234	2170	FOXA1 primary breast cancer FOXA1	primary breast cancer	NULL	FOXA1	Treatment:  2 mM DSG for 25 mins	GTRD	EXP053239_primary-breast-cancer_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	22286
1	2067	GRHL2	0.316522814068103	1.01832750698589	196	891	1426	195	1426	837	67	6185	2153	GRHL2 MCF7 TamR (invasive ductal breast carcinoma Tamoxifen resistant) GRHL2	MCF7 TamR (invasive ductal breast carcinoma Tamoxifen resistant)	NULL	GRHL2	Treatment: 45 min ethanol	GTRD	EXP048444_MCF7-TamR--invasive-ductal-breast-carcinoma-Tamoxifen-resistant-_GRHL2_MACS_GRHL2_MA1105.2.damo.pwm.bed	42494
1	3	AR	0.31609997357376	1.02727990075832	121	892	1393	362	1393	882	41	6260	2179	AR LNCaP (prostate carcinoma) AR	LNCaP (prostate carcinoma)	BTO:0001321	AR	FOXA1	Array Express	ERP003503_AR_lncap-foxa1_MACS_AR_MA0007.3.damo.pwm.bed	48491
